Datetime,Count
02:00,8
03:00,6
04:00,2
05:00,2
06:00,2
07:00,8
08:00,8
09:00,8
10:00,8
11:00,1
12:00,4
13:00,6
14:00,1
15:00,1
16:00,1
17:00,6
18:00,8
19:00,1
20:00,6
21:00,2
22:00,1
23:00,4
00:00,6
01:00,2
02:00,4
03:00,2
04:00,2
05:00,6
06:00,4
07:00,2
08:00,2
09:00,8
10:00,1
11:00,2
12:00,6
13:00,6
14:00,6
15:00,1
16:00,2
17:00,1
18:00,1
19:00,1
20:00,1
21:00,2
22:00,3
23:00,2
00:00,1
01:00,1
02:00,4
03:00,6
04:00,4
05:00,4
06:00,6
07:00,1
08:00,1
09:00,6
10:00,2
11:00,2
12:00,2
13:00,2
14:00,1
15:00,2
16:00,4
17:00,8
18:00,3
19:00,2
20:00,2
21:00,6
22:00,1
23:00,2
00:00,1
01:00,4
02:00,2
03:00,8
04:00,2
05:00,1
06:00,1
07:00,1
08:00,2
09:00,2
10:00,2
11:00,3
12:00,2
13:00,3
14:00,2
15:00,2
16:00,2
17:00,1
18:00,8
19:00,2
20:00,1
21:00,4
22:00,2
23:00,1
00:00,1
01:00,1
02:00,8
03:00,8
04:00,1
05:00,1
06:00,4
07:00,2
08:00,1
09:00,1
10:00,2
11:00,1
12:00,1
13:00,1
14:00,8
15:00,5
16:00,3
17:00,3
18:00,2
19:00,1
20:00,6
21:00,2
22:00,2
23:00,1
00:00,1
01:00,8
02:00,1
03:00,2
04:00,2
05:00,4
06:00,4
07:00,2
08:00,1
09:00,1
10:00,1
11:00,1
12:00,1
13:00,1
14:00,6
15:00,1
16:00,2
17:00,2
18:00,2
19:00,2
20:00,2
21:00,6
22:00,2
23:00,1
00:00,8
01:00,8
02:00,2
03:00,2
04:00,8
05:00,8
06:00,6
07:00,6
08:00,2
09:00,4
10:00,6
11:00,8
12:00,1
13:00,2
14:00,8
15:00,8
16:00,2
17:00,6
18:00,2
19:00,6
20:00,1
21:00,1
22:00,1
23:00,8
00:00,4
01:00,1
02:00,8
03:00,8
04:00,4
05:00,6
06:00,6
07:00,8
08:00,6
09:00,1
10:00,2
11:00,2
12:00,1
13:00,2
14:00,3
15:00,3
16:00,3
17:00,3
18:00,5
19:00,7
20:00,4
21:00,4
22:00,1
23:00,2
00:00,2
01:00,1
02:00,1
03:00,1
04:00,6
05:00,2
06:00,4
07:00,1
08:00,1
09:00,1
10:00,1
11:00,4
12:00,1
13:00,6
14:00,2
15:00,1
16:00,6
17:00,8
18:00,1
19:00,1
20:00,1
21:00,2
22:00,1
23:00,2
00:00,8
01:00,4
02:00,8
03:00,4
04:00,6
05:00,2
06:00,4
07:00,4
08:00,4
09:00,1
10:00,6
11:00,6
12:00,8
13:00,8
14:00,1
15:00,6
16:00,1
17:00,1
18:00,2
19:00,1
20:00,2
21:00,2
22:00,1
23:00,6
00:00,2
01:00,8
02:00,1
03:00,6
04:00,8
05:00,6
06:00,6
07:00,1
08:00,2
09:00,1
10:00,1
11:00,2
12:00,2
13:00,2
14:00,2
15:00,1
16:00,2
17:00,2
18:00,3
19:00,6
20:00,6
21:00,5
22:00,2
23:00,2
00:00,2
01:00,2
02:00,4
03:00,3
04:00,2
05:00,8
06:00,2
07:00,2
08:00,2
09:00,3
10:00,4
11:00,3
12:00,3
13:00,2
14:00,2
15:00,2
16:00,2
17:00,3
18:00,1
19:00,2
20:00,3
21:00,3
22:00,3
23:00,2
00:00,2
01:00,2
02:00,1
03:00,6
04:00,8
05:00,8
06:00,1
07:00,1
08:00,1
09:00,1
10:00,1
11:00,6
12:00,1
13:00,4
14:00,1
15:00,1
16:00,1
17:00,2
18:00,1
19:00,1
20:00,2
21:00,3
22:00,3
23:00,1
00:00,1
01:00,1
02:00,1
03:00,1
04:00,6
05:00,8
06:00,6
07:00,1
08:00,2
09:00,1
10:00,1
11:00,1
12:00,2
13:00,1
14:00,6
15:00,1
16:00,1
17:00,1
18:00,2
19:00,4
20:00,5
21:00,3
22:00,2
23:00,2
00:00,2
01:00,1
02:00,1
03:00,8
04:00,6
05:00,4
06:00,1
07:00,6
08:00,1
09:00,1
10:00,1
11:00,1
12:00,1
13:00,2
14:00,1
15:00,1
16:00,2
17:00,3
18:00,3
19:00,5
20:00,3
21:00,3
22:00,3
23:00,2
00:00,2
01:00,1
02:00,1
03:00,1
04:00,1
05:00,6
06:00,8
07:00,4
08:00,1
09:00,6
10:00,2
11:00,8
12:00,6
13:00,1
14:00,8
15:00,1
16:00,1
17:00,8
18:00,4
19:00,6
20:00,1
21:00,1
22:00,1
23:00,8
00:00,1
01:00,1
02:00,4
03:00,2
04:00,2
05:00,2
06:00,1
07:00,1
08:00,8
09:00,3
10:00,4
11:00,4
12:00,3
13:00,1
14:00,2
15:00,2
16:00,2
17:00,2
18:00,4
19:00,7
20:00,4
21:00,3
22:00,3
23:00,4
00:00,3
01:00,3
02:00,1
03:00,2
04:00,1
05:00,2
06:00,2
07:00,2
08:00,2
09:00,3
10:00,2
11:00,2
12:00,4
13:00,1
14:00,2
15:00,2
16:00,3
17:00,2
18:00,1
19:00,3
20:00,3
21:00,2
22:00,2
23:00,2
00:00,2
01:00,1
02:00,2
03:00,2
04:00,3
05:00,1
06:00,1
07:00,6
08:00,1
09:00,1
10:00,1
11:00,2
12:00,2
13:00,6
14:00,1
15:00,8
16:00,2
17:00,1
18:00,2
19:00,2
20:00,2
21:00,2
22:00,3
23:00,2
00:00,2
01:00,2
02:00,2
03:00,2
04:00,1
05:00,2
06:00,1
07:00,1
08:00,2
09:00,3
10:00,1
11:00,1
12:00,2
13:00,1
14:00,4
15:00,2
16:00,1
17:00,2
18:00,2
19:00,2
20:00,8
21:00,1
22:00,4
23:00,1
00:00,1
01:00,1
02:00,2
03:00,4
04:00,6
05:00,2
06:00,8
07:00,6
08:00,4
09:00,1
10:00,1
11:00,6
12:00,2
13:00,1
14:00,1
15:00,3
16:00,6
17:00,5
18:00,4
19:00,4
20:00,4
21:00,3
22:00,4
23:00,3
00:00,3
01:00,3
02:00,3
03:00,3
04:00,2
05:00,3
06:00,1
07:00,6
08:00,2
09:00,3
10:00,1
11:00,2
12:00,2
13:00,1
14:00,2
15:00,2
16:00,1
17:00,2
18:00,2
19:00,2
20:00,2
21:00,2
22:00,1
23:00,2
00:00,2
01:00,1
02:00,1
03:00,8
04:00,8
05:00,1
06:00,8
07:00,4
08:00,1
09:00,1
10:00,1
11:00,1
12:00,8
13:00,4
14:00,6
15:00,8
16:00,1
17:00,6
18:00,1
19:00,1
20:00,1
21:00,2
22:00,8
23:00,8
00:00,1
01:00,2
02:00,2
03:00,1
04:00,1
05:00,1
06:00,6
07:00,6
08:00,2
09:00,1
10:00,2
11:00,3
12:00,2
13:00,2
14:00,2
15:00,1
16:00,3
17:00,2
18:00,3
19:00,2
20:00,2
21:00,1
22:00,1
23:00,1
00:00,2
01:00,2
02:00,1
03:00,2
04:00,1
05:00,2
06:00,2
07:00,8
08:00,2
09:00,2
10:00,3
11:00,3
12:00,3
13:00,3
14:00,2
15:00,2
16:00,3
17:00,5
18:00,3
19:00,6
20:00,3
21:00,2
22:00,2
23:00,2
00:00,2
01:00,2
02:00,1
03:00,1
04:00,4
05:00,1
06:00,2
07:00,8
08:00,8
09:00,1
10:00,2
11:00,2
12:00,1
13:00,1
14:00,2
15:00,2
16:00,1
17:00,2
18:00,1
19:00,3
20:00,2
21:00,6
22:00,3
23:00,2
00:00,2
01:00,1
02:00,1
03:00,1
04:00,6
05:00,6
06:00,8
07:00,6
08:00,1
09:00,2
10:00,1
11:00,2
12:00,4
13:00,8
14:00,6
15:00,8
16:00,1
17:00,1
18:00,8
19:00,2
20:00,2
21:00,1
22:00,2
23:00,6
00:00,6
01:00,4
02:00,4
03:00,8
04:00,1
05:00,2
06:00,6
07:00,1
08:00,1
09:00,8
10:00,4
11:00,2
12:00,2
13:00,1
14:00,1
15:00,3
16:00,2
17:00,2
18:00,2
19:00,2
20:00,2
21:00,6
22:00,1
23:00,6
00:00,8
01:00,1
02:00,2
03:00,8
04:00,8
05:00,1
06:00,4
07:00,4
08:00,6
09:00,2
10:00,1
11:00,2
12:00,4
13:00,1
14:00,4
15:00,2
16:00,1
17:00,1
18:00,1
19:00,2
20:00,2
21:00,2
22:00,4
23:00,1
00:00,1
01:00,8
02:00,6
03:00,2
04:00,1
05:00,8
06:00,6
07:00,2
08:00,8
09:00,1
10:00,1
11:00,3
12:00,2
13:00,1
14:00,1
15:00,1
16:00,2
17:00,2
18:00,1
19:00,2
20:00,1
21:00,1
22:00,2
23:00,2
00:00,2
01:00,1
02:00,1
03:00,6
04:00,6
05:00,1
06:00,6
07:00,8
08:00,1
09:00,1
10:00,6
11:00,2
12:00,1
13:00,3
14:00,1
15:00,1
16:00,2
17:00,2
18:00,2
19:00,1
20:00,1
21:00,2
22:00,1
23:00,3
00:00,1
01:00,2
02:00,4
03:00,8
04:00,1
05:00,8
06:00,2
07:00,1
08:00,2
09:00,3
10:00,3
11:00,4
12:00,5
13:00,4
14:00,4
15:00,4
16:00,3
17:00,3
18:00,2
19:00,5
20:00,4
21:00,3
22:00,3
23:00,2
00:00,2
01:00,4
02:00,3
03:00,8
04:00,1
05:00,2
06:00,1
07:00,8
08:00,1
09:00,2
10:00,2
11:00,2
12:00,2
13:00,1
14:00,1
15:00,2
16:00,6
17:00,3
18:00,2
19:00,2
20:00,1
21:00,2
22:00,1
23:00,2
00:00,1
01:00,2
02:00,1
03:00,1
04:00,1
05:00,1
06:00,1
07:00,4
08:00,8
09:00,8
10:00,1
11:00,2
12:00,2
13:00,4
14:00,1
15:00,2
16:00,2
17:00,1
18:00,1
19:00,8
20:00,1
21:00,1
22:00,8
23:00,1
00:00,1
01:00,2
02:00,8
03:00,6
04:00,6
05:00,4
06:00,6
07:00,1
08:00,1
09:00,1
10:00,2
11:00,1
12:00,1
13:00,1
14:00,4
15:00,2
16:00,8
17:00,1
18:00,2
19:00,1
20:00,2
21:00,2
22:00,1
23:00,1
00:00,2
01:00,2
02:00,1
03:00,8
04:00,8
05:00,2
06:00,4
07:00,1
08:00,1
09:00,2
10:00,3
11:00,3
12:00,2
13:00,1
14:00,2
15:00,1
16:00,2
17:00,2
18:00,2
19:00,7
20:00,6
21:00,5
22:00,4
23:00,5
00:00,4
01:00,3
02:00,2
03:00,1
04:00,1
05:00,8
06:00,1
07:00,1
08:00,6
09:00,2
10:00,3
11:00,1
12:00,8
13:00,2
14:00,1
15:00,1
16:00,8
17:00,1
18:00,8
19:00,1
20:00,1
21:00,6
22:00,1
23:00,2
00:00,1
01:00,2
02:00,2
03:00,6
04:00,8
05:00,1
06:00,4
07:00,4
08:00,4
09:00,1
10:00,4
11:00,4
12:00,8
13:00,4
14:00,8
15:00,1
16:00,6
17:00,8
18:00,1
19:00,1
20:00,1
21:00,1
22:00,8
23:00,8
00:00,1
01:00,8
02:00,8
03:00,1
04:00,8
05:00,8
06:00,6
07:00,1
08:00,1
09:00,1
10:00,1
11:00,2
12:00,1
13:00,1
14:00,1
15:00,5
16:00,3
17:00,2
18:00,3
19:00,5
20:00,5
21:00,3
22:00,2
23:00,4
00:00,2
01:00,2
02:00,1
03:00,6
04:00,8
05:00,6
06:00,1
07:00,1
08:00,1
09:00,1
10:00,2
11:00,2
12:00,2
13:00,1
14:00,3
15:00,1
16:00,1
17:00,1
18:00,2
19:00,3
20:00,1
21:00,1
22:00,2
23:00,1
00:00,2
01:00,8
02:00,8
03:00,1
04:00,1
05:00,1
06:00,4
07:00,8
08:00,4
09:00,1
10:00,1
11:00,8
12:00,4
13:00,1
14:00,2
15:00,6
16:00,1
17:00,8
18:00,1
19:00,6
20:00,1
21:00,1
22:00,2
23:00,4
00:00,8
01:00,8
02:00,8
03:00,6
04:00,6
05:00,4
06:00,4
07:00,6
08:00,8
09:00,1
10:00,2
11:00,1
12:00,8
13:00,6
14:00,2
15:00,6
16:00,4
17:00,1
18:00,1
19:00,2
20:00,2
21:00,2
22:00,1
23:00,1
00:00,1
01:00,8
02:00,8
03:00,8
04:00,6
05:00,6
06:00,8
07:00,1
08:00,8
09:00,2
10:00,4
11:00,3
12:00,3
13:00,1
14:00,2
15:00,1
16:00,2
17:00,1
18:00,2
19:00,1
20:00,2
21:00,2
22:00,2
23:00,1
00:00,3
01:00,2
02:00,2
03:00,4
04:00,2
05:00,8
06:00,2
07:00,8
08:00,6
09:00,6
10:00,4
11:00,1
12:00,8
13:00,4
14:00,6
15:00,1
16:00,6
17:00,1
18:00,6
19:00,1
20:00,8
21:00,6
22:00,8
23:00,4
00:00,2
01:00,6
02:00,6
03:00,4
04:00,2
05:00,4
06:00,4
07:00,8
08:00,4
09:00,6
10:00,8
11:00,4
12:00,4
13:00,1
14:00,8
15:00,1
16:00,8
17:00,4
18:00,8
19:00,6
20:00,8
21:00,8
22:00,1
23:00,1
00:00,2
01:00,1
02:00,6
03:00,6
04:00,4
05:00,2
06:00,8
07:00,8
08:00,1
09:00,4
10:00,1
11:00,2
12:00,1
13:00,8
14:00,1
15:00,2
16:00,6
17:00,6
18:00,1
19:00,1
20:00,2
21:00,3
22:00,2
23:00,2
00:00,4
01:00,1
02:00,1
03:00,2
04:00,2
05:00,1
06:00,4
07:00,1
08:00,8
09:00,3
10:00,3
11:00,4
12:00,5
13:00,3
14:00,3
15:00,3
16:00,2
17:00,2
18:00,4
19:00,6
20:00,2
21:00,3
22:00,5
23:00,4
00:00,4
01:00,5
02:00,4
03:00,2
04:00,2
05:00,1
06:00,2
07:00,2
08:00,2
09:00,4
10:00,2
11:00,2
12:00,1
13:00,3
14:00,4
15:00,3
16:00,4
17:00,2
18:00,3
19:00,2
20:00,2
21:00,3
22:00,3
23:00,2
00:00,1
01:00,2
02:00,2
03:00,1
04:00,8
05:00,8
06:00,1
07:00,1
08:00,3
09:00,2
10:00,4
11:00,3
12:00,5
13:00,2
14:00,3
15:00,2
16:00,6
17:00,5
18:00,6
19:00,6
20:00,4
21:00,8
22:00,1
23:00,6
00:00,4
01:00,4
02:00,2
03:00,3
04:00,1
05:00,2
06:00,1
07:00,3
08:00,2
09:00,2
10:00,4
11:00,3
12:00,2
13:00,4
14:00,3
15:00,3
16:00,3
17:00,5
18:00,4
19:00,4
20:00,4
21:00,4
22:00,3
23:00,3
00:00,5
01:00,5
02:00,3
03:00,3
04:00,2
05:00,1
06:00,2
07:00,1
08:00,1
09:00,2
10:00,2
11:00,1
12:00,6
13:00,1
14:00,1
15:00,8
16:00,8
17:00,1
18:00,1
19:00,2
20:00,1
21:00,1
22:00,2
23:00,3
00:00,3
01:00,2
02:00,2
03:00,8
04:00,8
05:00,4
06:00,1
07:00,4
08:00,1
09:00,1
10:00,2
11:00,2
12:00,2
13:00,2
14:00,2
15:00,2
16:00,1
17:00,2
18:00,4
19:00,2
20:00,2
21:00,2
22:00,2
23:00,2
00:00,2
01:00,2
02:00,2
03:00,1
04:00,1
05:00,2
06:00,1
07:00,2
08:00,2
09:00,3
10:00,4
11:00,3
12:00,3
13:00,3
14:00,3
15:00,2
16:00,3
17:00,3
18:00,4
19:00,4
20:00,6
21:00,9
22:00,7
23:00,8
00:00,5
01:00,6
02:00,3
03:00,3
04:00,2
05:00,2
06:00,2
07:00,3
08:00,2
09:00,2
10:00,3
11:00,3
12:00,2
13:00,3
14:00,4
15:00,2
16:00,4
17:00,4
18:00,3
19:00,4
20:00,3
21:00,2
22:00,3
23:00,3
00:00,2
01:00,3
02:00,3
03:00,1
04:00,2
05:00,1
06:00,1
07:00,2
08:00,2
09:00,1
10:00,2
11:00,1
12:00,2
13:00,1
14:00,3
15:00,3
16:00,1
17:00,2
18:00,2
19:00,2
20:00,3
21:00,3
22:00,2
23:00,4
00:00,4
01:00,4
02:00,5
03:00,2
04:00,1
05:00,1
06:00,1
07:00,1
08:00,2
09:00,1
10:00,1
11:00,3
12:00,1
13:00,3
14:00,2
15:00,2
16:00,2
17:00,2
18:00,3
19:00,2
20:00,2
21:00,2
22:00,3
23:00,8
00:00,2
01:00,3
02:00,3
03:00,6
04:00,8
05:00,8
06:00,1
07:00,6
08:00,2
09:00,6
10:00,2
11:00,2
12:00,2
13:00,1
14:00,1
15:00,2
16:00,1
17:00,4
18:00,4
19:00,3
20:00,1
21:00,3
22:00,5
23:00,3
00:00,2
01:00,2
02:00,2
03:00,1
04:00,1
05:00,2
06:00,6
07:00,4
08:00,1
09:00,1
10:00,1
11:00,1
12:00,6
13:00,1
14:00,1
15:00,8
16:00,2
17:00,1
18:00,2
19:00,1
20:00,6
21:00,1
22:00,8
23:00,3
00:00,3
01:00,1
02:00,1
03:00,8
04:00,1
05:00,2
06:00,1
07:00,4
08:00,8
09:00,1
10:00,2
11:00,2
12:00,2
13:00,1
14:00,4
15:00,1
16:00,1
17:00,8
18:00,1
19:00,1
20:00,1
21:00,1
22:00,2
23:00,1
00:00,8
01:00,2
02:00,1
03:00,1
04:00,1
05:00,2
06:00,1
07:00,8
08:00,1
09:00,2
10:00,1
11:00,1
12:00,3
13:00,2
14:00,3
15:00,2
16:00,2
17:00,1
18:00,4
19:00,2
20:00,2
21:00,2
22:00,3
23:00,3
00:00,2
01:00,8
02:00,2
03:00,2
04:00,6
05:00,2
06:00,2
07:00,1
08:00,1
09:00,1
10:00,1
11:00,1
12:00,2
13:00,2
14:00,1
15:00,8
16:00,2
17:00,1
18:00,1
19:00,2
20:00,3
21:00,2
22:00,2
23:00,2
00:00,2
01:00,1
02:00,2
03:00,1
04:00,6
05:00,8
06:00,1
07:00,1
08:00,3
09:00,3
10:00,2
11:00,4
12:00,2
13:00,2
14:00,4
15:00,3
16:00,3
17:00,3
18:00,4
19:00,1
20:00,2
21:00,2
22:00,2
23:00,2
00:00,2
01:00,2
02:00,2
03:00,2
04:00,3
05:00,3
06:00,4
07:00,1
08:00,1
09:00,2
10:00,2
11:00,3
12:00,3
13:00,4
14:00,1
15:00,2
16:00,2
17:00,3
18:00,2
19:00,2
20:00,3
21:00,3
22:00,6
23:00,4
00:00,4
01:00,2
02:00,2
03:00,3
04:00,1
05:00,2
06:00,1
07:00,1
08:00,2
09:00,1
10:00,2
11:00,3
12:00,2
13:00,2
14:00,3
15:00,3
16:00,1
17:00,2
18:00,2
19:00,2
20:00,1
21:00,2
22:00,1
23:00,1
00:00,2
01:00,2
02:00,6
03:00,8
04:00,6
05:00,8
06:00,4
07:00,6
08:00,6
09:00,1
10:00,1
11:00,4
12:00,1
13:00,8
14:00,8
15:00,4
16:00,8
17:00,1
18:00,8
19:00,1
20:00,1
21:00,4
22:00,4
23:00,8
00:00,1
01:00,4
02:00,4
03:00,6
04:00,4
05:00,4
06:00,4
07:00,8
08:00,6
09:00,4
10:00,8
11:00,4
12:00,1
13:00,6
14:00,8
15:00,1
16:00,1
17:00,2
18:00,1
19:00,1
20:00,1
21:00,1
22:00,2
23:00,1
00:00,2
01:00,1
02:00,6
03:00,1
04:00,4
05:00,1
06:00,6
07:00,8
08:00,4
09:00,2
10:00,1
11:00,2
12:00,1
13:00,1
14:00,2
15:00,2
16:00,2
17:00,2
18:00,3
19:00,2
20:00,2
21:00,3
22:00,4
23:00,2
00:00,8
01:00,1
02:00,1
03:00,1
04:00,2
05:00,6
06:00,6
07:00,1
08:00,4
09:00,1
10:00,1
11:00,1
12:00,2
13:00,2
14:00,2
15:00,2
16:00,2
17:00,2
18:00,3
19:00,3
20:00,3
21:00,3
22:00,4
23:00,3
00:00,3
01:00,1
02:00,3
03:00,2
04:00,1
05:00,1
06:00,4
07:00,1
08:00,8
09:00,6
10:00,3
11:00,4
12:00,3
13:00,3
14:00,4
15:00,2
16:00,3
17:00,2
18:00,2
19:00,3
20:00,3
21:00,2
22:00,3
23:00,4
00:00,3
01:00,1
02:00,2
03:00,1
04:00,1
05:00,1
06:00,8
07:00,1
08:00,1
09:00,2
10:00,2
11:00,1
12:00,2
13:00,2
14:00,1
15:00,1
16:00,1
17:00,2
18:00,2
19:00,2
20:00,1
21:00,1
22:00,2
23:00,2
00:00,2
01:00,6
02:00,1
03:00,8
04:00,6
05:00,1
06:00,8
07:00,1
08:00,8
09:00,1
10:00,1
11:00,2
12:00,2
13:00,2
14:00,1
15:00,2
16:00,1
17:00,2
18:00,2
19:00,3
20:00,3
21:00,2
22:00,5
23:00,5
00:00,3
01:00,8
02:00,3
03:00,1
04:00,8
05:00,1
06:00,6
07:00,1
08:00,2
09:00,1
10:00,3
11:00,1
12:00,2
13:00,1
14:00,1
15:00,2
16:00,2
17:00,2
18:00,3
19:00,2
20:00,3
21:00,4
22:00,2
23:00,2
00:00,2
01:00,2
02:00,8
03:00,1
04:00,1
05:00,1
06:00,1
07:00,6
08:00,1
09:00,4
10:00,2
11:00,1
12:00,2
13:00,1
14:00,6
15:00,1
16:00,1
17:00,2
18:00,1
19:00,2
20:00,1
21:00,2
22:00,2
23:00,1
00:00,1
01:00,8
02:00,1
03:00,2
04:00,2
05:00,8
06:00,1
07:00,1
08:00,2
09:00,2
10:00,3
11:00,3
12:00,3
13:00,2
14:00,3
15:00,3
16:00,4
17:00,2
18:00,2
19:00,2
20:00,2
21:00,3
22:00,3
23:00,5
00:00,3
01:00,4
02:00,2
03:00,3
04:00,1
05:00,6
06:00,1
07:00,1
08:00,2
09:00,3
10:00,3
11:00,1
12:00,2
13:00,2
14:00,2
15:00,2
16:00,2
17:00,3
18:00,2
19:00,2
20:00,2
21:00,1
22:00,2
23:00,2
00:00,2
01:00,2
02:00,1
03:00,1
04:00,1
05:00,8
06:00,1
07:00,1
08:00,1
09:00,6
10:00,2
11:00,2
12:00,2
13:00,3
14:00,3
15:00,2
16:00,2
17:00,2
18:00,1
19:00,2
20:00,2
21:00,1
22:00,1
23:00,2
00:00,2
01:00,1
02:00,2
03:00,6
04:00,2
05:00,1
06:00,2
07:00,1
08:00,3
09:00,6
10:00,1
11:00,2
12:00,3
13:00,3
14:00,1
15:00,1
16:00,3
17:00,3
18:00,6
19:00,3
20:00,3
21:00,3
22:00,4
23:00,4
00:00,3
01:00,3
02:00,2
03:00,3
04:00,3
05:00,3
06:00,1
07:00,3
08:00,6
09:00,1
10:00,4
11:00,4
12:00,4
13:00,5
14:00,4
15:00,5
16:00,3
17:00,3
18:00,3
19:00,2
20:00,3
21:00,2
22:00,3
23:00,3
00:00,2
01:00,2
02:00,2
03:00,2
04:00,8
05:00,1
06:00,1
07:00,2
08:00,2
09:00,1
10:00,1
11:00,2
12:00,2
13:00,1
14:00,1
15:00,1
16:00,8
17:00,2
18:00,1
19:00,1
20:00,1
21:00,1
22:00,2
23:00,6
00:00,2
01:00,1
02:00,6
03:00,8
04:00,1
05:00,6
06:00,4
07:00,6
08:00,8
09:00,8
10:00,2
11:00,1
12:00,6
13:00,4
14:00,2
15:00,1
16:00,1
17:00,6
18:00,4
19:00,8
20:00,6
21:00,1
22:00,3
23:00,2
00:00,3
01:00,3
02:00,2
03:00,2
04:00,2
05:00,2
06:00,3
07:00,2
08:00,3
09:00,2
10:00,5
11:00,5
12:00,5
13:00,2
14:00,3
15:00,5
16:00,2
17:00,3
18:00,3
19:00,4
20:00,6
21:00,6
22:00,1
23:00,3
00:00,6
01:00,3
02:00,4
03:00,5
04:00,2
05:00,2
06:00,1
07:00,2
08:00,2
09:00,2
10:00,3
11:00,3
12:00,4
13:00,2
14:00,3
15:00,2
16:00,2
17:00,2
18:00,5
19:00,3
20:00,2
21:00,2
22:00,3
23:00,4
00:00,3
01:00,3
02:00,3
03:00,2
04:00,2
05:00,2
06:00,8
07:00,1
08:00,1
09:00,2
10:00,1
11:00,2
12:00,1
13:00,1
14:00,3
15:00,2
16:00,1
17:00,2
18:00,1
19:00,3
20:00,3
21:00,3
22:00,3
23:00,3
00:00,3
01:00,2
02:00,2
03:00,2
04:00,2
05:00,8
06:00,1
07:00,1
08:00,1
09:00,6
10:00,2
11:00,1
12:00,2
13:00,2
14:00,4
15:00,1
16:00,2
17:00,2
18:00,2
19:00,2
20:00,1
21:00,3
22:00,2
23:00,2
00:00,5
01:00,4
02:00,6
03:00,1
04:00,1
05:00,6
06:00,2
07:00,1
08:00,3
09:00,4
10:00,7
11:00,8
12:00,5
13:00,3
14:00,4
15:00,4
16:00,8
17:00,5
18:00,5
19:00,7
20:00,1
21:00,8
22:00,8
23:00,5
00:00,1
01:00,8
02:00,6
03:00,3
04:00,3
05:00,2
06:00,8
07:00,3
08:00,5
09:00,4
10:00,4
11:00,4
12:00,5
13:00,5
14:00,2
15:00,4
16:00,1
17:00,4
18:00,4
19:00,3
20:00,3
21:00,3
22:00,5
23:00,4
00:00,4
01:00,3
02:00,3
03:00,3
04:00,2
05:00,6
06:00,1
07:00,2
08:00,2
09:00,2
10:00,4
11:00,2
12:00,1
13:00,2
14:00,2
15:00,3
16:00,3
17:00,1
18:00,3
19:00,2
20:00,2
21:00,4
22:00,2
23:00,3
00:00,2
01:00,3
02:00,3
03:00,2
04:00,2
05:00,1
06:00,2
07:00,2
08:00,2
09:00,2
10:00,3
11:00,5
12:00,4
13:00,4
14:00,4
15:00,4
16:00,4
17:00,5
18:00,3
19:00,4
20:00,3
21:00,4
22:00,1
23:00,7
00:00,5
01:00,4
02:00,5
03:00,4
04:00,3
05:00,2
06:00,2
07:00,2
08:00,2
09:00,2
10:00,3
11:00,4
12:00,2
13:00,2
14:00,3
15:00,4
16:00,3
17:00,2
18:00,2
19:00,4
20:00,4
21:00,5
22:00,3
23:00,5
00:00,3
01:00,4
02:00,2
03:00,3
04:00,8
05:00,2
06:00,2
07:00,8
08:00,1
09:00,3
10:00,4
11:00,3
12:00,4
13:00,2
14:00,3
15:00,4
16:00,3
17:00,2
18:00,2
19:00,4
20:00,3
21:00,2
22:00,4
23:00,3
00:00,2
01:00,3
02:00,1
03:00,1
04:00,2
05:00,2
06:00,1
07:00,8
08:00,2
09:00,2
10:00,2
11:00,2
12:00,3
13:00,1
14:00,2
15:00,2
16:00,2
17:00,3
18:00,3
19:00,2
20:00,2
21:00,2
22:00,3
23:00,1
00:00,3
01:00,2
02:00,1
03:00,1
04:00,1
05:00,1
06:00,8
07:00,1
08:00,1
09:00,1
10:00,2
11:00,2
12:00,2
13:00,2
14:00,3
15:00,3
16:00,2
17:00,2
18:00,5
19:00,9
20:00,7
21:00,8
22:00,8
23:00,6
00:00,4
01:00,6
02:00,9
03:00,5
04:00,3
05:00,3
06:00,4
07:00,2
08:00,3
09:00,2
10:00,4
11:00,3
12:00,3
13:00,2
14:00,3
15:00,1
16:00,2
17:00,2
18:00,2
19:00,3
20:00,4
21:00,2
22:00,1
23:00,2
00:00,1
01:00,2
02:00,2
03:00,2
04:00,8
05:00,8
06:00,1
07:00,2
08:00,8
09:00,1
10:00,2
11:00,2
12:00,1
13:00,8
14:00,2
15:00,1
16:00,8
17:00,3
18:00,2
19:00,1
20:00,2
21:00,2
22:00,2
23:00,2
00:00,2
01:00,2
02:00,1
03:00,2
04:00,1
05:00,6
06:00,8
07:00,1
08:00,2
09:00,2
10:00,2
11:00,6
12:00,5
13:00,3
14:00,4
15:00,6
16:00,3
17:00,5
18:00,3
19:00,5
20:00,3
21:00,5
22:00,9
23:00,6
00:00,4
01:00,2
02:00,4
03:00,5
04:00,2
05:00,2
06:00,2
07:00,2
08:00,3
09:00,2
10:00,2
11:00,2
12:00,3
13:00,3
14:00,4
15:00,4
16:00,3
17:00,3
18:00,3
19:00,4
20:00,4
21:00,3
22:00,3
23:00,5
00:00,4
01:00,2
02:00,3
03:00,2
04:00,2
05:00,8
06:00,6
07:00,6
08:00,3
09:00,2
10:00,2
11:00,3
12:00,2
13:00,3
14:00,3
15:00,4
16:00,3
17:00,3
18:00,3
19:00,1
20:00,2
21:00,2
22:00,3
23:00,3
00:00,1
01:00,8
02:00,2
03:00,1
04:00,1
05:00,1
